time,value
15384.0,-13.96831446855978
15385.0,-12.704663848649362
15386.0,-11.492182631161523
15387.0,-10.349591656052883
15388.0,-9.293643284290882
15389.0,-8.338485405910937
15390.0,-7.4953091693311515
15391.0,-6.77220410212658
15392.0,-6.174081954698131
15393.0,-5.702549298234271
15394.0,-5.355711308678999
15395.0,-5.128017547855449
15396.0,-5.010317760904829
15397.0,-4.990231083755583
15398.0,-5.052792975857014
15399.0,-5.181228913614979
15400.0,-5.357683678978013
15401.0,-5.563815665784246
15402.0,-5.781286187737435
15403.0,-5.992246611747435
15404.0,-6.179907540580713
15405.0,-6.329197352148556
15406.0,-6.427450286201016
15407.0,-6.465045088798023
15408.0,-6.435929402923614
15409.0,-6.337979318484726
15410.0,-6.173147236998012
15411.0,-5.9473535006822305
15412.0,-5.670086473040144
15413.0,-5.353706095060076
15414.0,-5.01251193190457
15415.0,-4.661711981345574
15416.0,-4.316448401537072
15417.0,-3.9909742201366325
15418.0,-3.69797999659227
15419.0,-3.4480102808908932
15420.0,-3.248916561601312
15421.0,-3.1053507715097006
15422.0,-3.0183674106732745
15423.0,-2.98522637128471
15424.0,-2.999456035357888
15425.0,-3.0511766871266506
15426.0,-3.127648736879912
15427.0,-3.2140199234033777
15428.0,-3.2942723088070296
15429.0,-3.352372266890456
15430.0,-3.373590408779009
15431.0,-3.3458965058155075
15432.0,-3.2612702979727324
15433.0,-3.116729326869261
15434.0,-2.9148854476398305
15435.0,-2.6639097224189774
15436.0,-2.376884397859003
15437.0,-2.070612281180041
15438.0,-1.7640273214751256
15439.0,-1.4764133879746897
15440.0,-1.2256760164832146
15441.0,-1.0268960369625049
15442.0,-0.8913271023790894
15443.0,-0.825908917282604
15444.0,-0.8332741192232633
15445.0,-0.9121460416242257
15446.0,-1.0579816324395572
15447.0,-1.2637169865413296
15448.0,-1.5205016722763638
15449.0,-1.8183411060182368
15450.0,-2.1466007672028558
15451.0,-2.4943617021592055
15452.0,-2.850646081919337
15453.0,-3.204549584102147
15454.0,-3.545323502749034
15455.0,-3.862444682519862
15456.0,-4.145702388846342
15457.0,-4.385326824813726
15458.0,-4.572182415859835
15459.0,-4.698039390839332
15460.0,-4.755914986700966
15461.0,-4.740450300872162
15462.0,-4.64827575705664
15463.0,-4.478322412540743
15464.0,-4.232047110287657
15465.0,-3.913546668815567
15466.0,-3.5295480482472583
15467.0,-3.08928835289307
15468.0,-2.604322792271374
15469.0,-2.088287952687731
15470.0,-1.5566059527576788
15471.0,-1.0260863268157343
15472.0,-0.5143938722119049
15473.0,-0.03938174985577491
15474.0,0.3816950634214487
15475.0,0.733078989811458
15476.0,1.0015224945601415
15477.0,1.1773840967116933
15478.0,1.2556927988252415
15479.0,1.236970309464842
15480.0,1.1275774698841643
15481.0,0.9394429021869057
15482.0,0.6891887272478218
15483.0,0.3968004584829489
15484.0,0.08404736791357183
15485.0,-0.2271419081048031
15486.0,-0.5161716862276424
15487.0,-0.7649973775568355
15488.0,-0.9589667910067408
15489.0,-1.087230331335252
15490.0,-1.142733495842464
15491.0,-1.1218989795883245
15492.0,-1.0241972892627043
15493.0,-0.85183005950625
