time,value
4072.0,-2.022604063971363
4073.0,-1.9080731202381445
4074.0,-1.8107126431283231
4075.0,-1.7462428599818882
4076.0,-1.7303449375301574
4077.0,-1.7783728064401905
4078.0,-1.9048904879444373
4079.0,-2.1230354705509717
4080.0,-2.4437360257598373
4081.0,-2.874840285897507
4082.0,-3.420241078608422
4083.0,-4.079093890617103
4084.0,-4.84522409261316
4085.0,-5.706808634695062
4086.0,-6.646399710854
4087.0,-7.641332309915004
4088.0,-8.664525333529761
4089.0,-9.685651016719605
4090.0,-10.672611469293695
4091.0,-11.593226442070959
4092.0,-12.417010973051823
4093.0,-13.11691348768409
4094.0,-13.670891998996339
4095.0,-14.06321785439951
4096.0,-14.2854073145578
4097.0,-14.33669753284144
4098.0,-14.224016701006127
4099.0,-13.96145034118287
4100.0,-13.569263303168373
4101.0,-13.072580622222189
4102.0,-12.49985058813258
4103.0,-11.88121398983986
4104.0,-11.246892080334726
4105.0,-10.62568545525578
4106.0,-10.043647701284634
4107.0,-9.522968424741666
4108.0,-9.08108253529413
4109.0,-8.730020110546777
4110.0,-8.476012512244248
4111.0,-8.319364351559624
4112.0,-8.254590198256325
4113.0,-8.270808738386
4114.0,-8.352385787251043
4115.0,-8.479812772280043
4116.0,-8.630793217758038
4117.0,-8.781489062454881
4118.0,-8.907858975360142
4119.0,-8.987009043956823
4120.0,-8.998474693535329
4121.0,-8.925358823992003
4122.0,-8.755260638574144
4123.0,-8.480941726515322
4124.0,-8.100692867796047
4125.0,-7.618384115497623
4126.0,-7.043193961466947
4127.0,-6.3890215804022334
4128.0,-5.673602967376699
4129.0,-4.917382514992548
4130.0,-4.1422209107568335
4131.0,-3.370033372180442
4132.0,-2.621453581596049
4133.0,-1.914619883843602
4134.0,-1.264181724429487
4135.0,-0.6806141173064363
4136.0,-0.16989562591051408
4137.0,0.26644368764566584
4138.0,0.630944020771076
4139.0,0.9295742553074391
4140.0,1.1709004964914072
4141.0,1.3651328522709099
4142.0,1.523115562056608
4143.0,1.655332983826045
4144.0,1.7710133394868321
4145.0,1.8774067755541293
4146.0,1.9792901506382161
4147.0,2.0787229900519244
4148.0,2.1750621181556644
4149.0,2.2652318703391177
4150.0,2.344228999955805
4151.0,2.405817751569017
4152.0,2.4433526730085906
4153.0,2.4506545470456245
4154.0,2.4228505573762305
4155.0,2.3570809309893446
4156.0,2.2529892189957685
4157.0,2.112951008116958
4158.0,1.9420321922607195
4159.0,1.7476887502951368
4160.0,1.5392337306250077
4161.0,1.3271104639533393
4162.0,1.12201870540601
4163.0,0.9339445048002151
4164.0,0.7711550282992136
4165.0,0.6392339798044911
4166.0,0.5402422833825435
4167.0,0.4720950872801706
4168.0,0.4282545895509595
4169.0,0.3978359056757455
4170.0,0.3661939557386397
4171.0,0.3160071476879113
4172.0,0.22881510417348225
4173.0,0.08691162801676097
4174.0,-0.12455514810207988
4175.0,-0.4154541233677096
4176.0,-0.7886964235326873
4177.0,-1.238583470453523
4178.0,-1.7496312453697649
4179.0,-2.2960027743023157
4180.0,-2.8416445759293376
4181.0,-3.341180835643718
4182.0,-3.741589383260628
4183.0,-3.9846619227885984
4184.0,-4.010215654056797
4185.0,-3.7599690843739544
4186.0,-3.181935591226636
4187.0,-2.235129277626236
4188.0,-0.8943124823793979
4189.0,0.845548282696788
4190.0,2.9654867479664007
4191.0,5.419768119953205
4192.0,8.134482161782769
4193.0,11.007777558345497
4194.0,13.911933669522348
4195.0,16.697358761005717
4196.0,19.198480469285325
4197.0,21.241351127163462
4198.0,22.65263142612158
4199.0,23.269472203282206
4200.0,22.949715874516425
4201.0,21.58177787717119
4202.0,19.09352234007754
4203.0,15.459431249220055
4204.0,10.70543191335945
4205.0,4.910912370833138
4206.0,-1.7923273407699867
4207.0,-9.224232780540476
4208.0,-17.16362844736451
4209.0,-25.358015167193923
4210.0,-33.53550631647324
4211.0,-41.41813545413912
4212.0,-48.7355666145438
4213.0,-55.23817732393441
4214.0,-60.708603044066535
4215.0,-64.97106850590676
4216.0,-67.89808725593122
4217.0,-69.41433368844206
4218.0,-69.49768611133048
