time,value
1.073000000000000000e+03,6.838033294677734375e+01
1.074000000000000000e+03,9.261114501953125000e+01
1.075000000000000000e+03,7.886327362060546875e+01
1.076000000000000000e+03,5.874634933471679688e+01
1.077000000000000000e+03,4.894033050537109375e+01
1.078000000000000000e+03,4.810633468627929688e+01
1.079000000000000000e+03,3.807218170166015625e+01
1.080000000000000000e+03,1.079709148406982422e+01
1.081000000000000000e+03,2.405877685546875000e+01
1.082000000000000000e+03,7.499621582031250000e+01
1.083000000000000000e+03,6.477132415771484375e+01
1.084000000000000000e+03,7.265877532958984375e+01
1.085000000000000000e+03,6.060881805419921875e+01
1.086000000000000000e+03,4.782583999633789062e+01
1.087000000000000000e+03,2.100327873229980469e+01
1.088000000000000000e+03,2.552855682373046875e+01
1.089000000000000000e+03,5.967384338378906250e+01
1.090000000000000000e+03,6.626728820800781250e+01
1.091000000000000000e+03,4.813251113891601562e+01
1.092000000000000000e+03,4.238802719116210938e+01
1.093000000000000000e+03,6.090427017211914062e+01
1.094000000000000000e+03,4.521165084838867188e+01
1.095000000000000000e+03,5.340203094482421875e+01
1.096000000000000000e+03,3.978131484985351562e+01
1.097000000000000000e+03,3.076067733764648438e+01
1.098000000000000000e+03,5.468855667114257812e+01
1.099000000000000000e+03,7.629769897460937500e+01
1.100000000000000000e+03,2.962748718261718750e+01
1.101000000000000000e+03,8.751365661621093750e+00
1.102000000000000000e+03,6.029840850830078125e+01
1.103000000000000000e+03,6.532482910156250000e+01
1.104000000000000000e+03,4.959855270385742188e+01
1.105000000000000000e+03,3.786648559570312500e+01
1.106000000000000000e+03,1.978781127929687500e+01
1.107000000000000000e+03,6.700778961181640625e+01
1.108000000000000000e+03,7.447262573242187500e+01
1.109000000000000000e+03,6.661509704589843750e+01
1.110000000000000000e+03,6.362317657470703125e+01
1.111000000000000000e+03,4.060783386230468750e+01
1.112000000000000000e+03,1.136929607391357422e+01
1.113000000000000000e+03,4.496855545043945312e+01
1.114000000000000000e+03,9.898019409179687500e+01
1.115000000000000000e+03,8.121940612792968750e+01
1.116000000000000000e+03,6.885903930664062500e+01
1.117000000000000000e+03,5.443798446655273438e+01
1.118000000000000000e+03,5.442302322387695312e+01
1.119000000000000000e+03,5.883984756469726562e+01
1.120000000000000000e+03,7.127501678466796875e+01
1.121000000000000000e+03,5.452774047851562500e+01
1.122000000000000000e+03,1.674353218078613281e+01
1.123000000000000000e+03,7.213144683837890625e+01
1.124000000000000000e+03,6.727706146240234375e+01
1.125000000000000000e+03,5.608353805541992188e+01
1.126000000000000000e+03,8.162331390380859375e+01
1.127000000000000000e+03,7.975710296630859375e+01
1.128000000000000000e+03,5.763933944702148438e+01
1.129000000000000000e+03,4.232818603515625000e+01
1.130000000000000000e+03,2.767526054382324219e+01
1.131000000000000000e+03,7.612566375732421875e+01
1.132000000000000000e+03,6.585589599609375000e+01
1.133000000000000000e+03,6.528742980957031250e+01
1.134000000000000000e+03,7.167518615722656250e+01
1.135000000000000000e+03,6.942002105712890625e+01
1.136000000000000000e+03,5.079906082153320312e+01
1.137000000000000000e+03,5.180883407592773438e+01
1.138000000000000000e+03,5.213794708251953125e+01
1.139000000000000000e+03,7.053077697753906250e+01
1.140000000000000000e+03,4.674501037597656250e+01
1.141000000000000000e+03,6.954344177246093750e+01
1.142000000000000000e+03,9.145177459716796875e+01
1.143000000000000000e+03,5.815544509887695312e+01
1.144000000000000000e+03,2.985562133789062500e+01
1.145000000000000000e+03,4.912358474731445312e+01
1.146000000000000000e+03,7.574793243408203125e+01
1.147000000000000000e+03,6.922180938720703125e+01
1.148000000000000000e+03,4.413829803466796875e+01
1.149000000000000000e+03,7.470075988769531250e+01
1.150000000000000000e+03,6.233291244506835938e+01
1.151000000000000000e+03,4.538742446899414062e+01
1.152000000000000000e+03,5.488303375244140625e+01
1.153000000000000000e+03,5.406399536132812500e+01
1.154000000000000000e+03,7.390042114257812500e+01
1.155000000000000000e+03,4.829706954956054688e+01
1.156000000000000000e+03,3.533457565307617188e+01
1.157000000000000000e+03,6.652159881591796875e+01
1.158000000000000000e+03,6.682826995849609375e+01
1.159000000000000000e+03,5.222770309448242188e+01
1.160000000000000000e+03,3.603393554687500000e+01
1.161000000000000000e+03,4.950505447387695312e+01
1.162000000000000000e+03,3.846113204956054688e+01
1.163000000000000000e+03,7.159664154052734375e+01
