time,value
1.646400000000000000e+04,3.588994979858398438e+01
1.646500000000000000e+04,6.095849990844726562e+01
1.646600000000000000e+04,7.778430938720703125e+01
1.646700000000000000e+04,5.743177413940429688e+01
1.646800000000000000e+04,9.500280761718750000e+01
1.646900000000000000e+04,9.151721954345703125e+01
1.647000000000000000e+04,9.456523895263671875e+01
1.647100000000000000e+04,7.281398010253906250e+01
1.647200000000000000e+04,5.966075515747070312e+01
1.647300000000000000e+04,7.740657806396484375e+01
1.647400000000000000e+04,4.193362808227539062e+01
1.647500000000000000e+04,3.459220504760742188e+01
1.647600000000000000e+04,4.623077392578125000e+01
1.647700000000000000e+04,8.128111267089843750e+01
1.647800000000000000e+04,6.049101257324218750e+01
1.647900000000000000e+04,3.983928298950195312e+01
1.648000000000000000e+04,2.146515655517578125e+01
1.648100000000000000e+04,5.688200759887695312e+01
1.648200000000000000e+04,8.313610839843750000e+01
1.648300000000000000e+04,7.130306243896484375e+01
1.648400000000000000e+04,5.004547119140625000e+01
1.648500000000000000e+04,6.258535766601562500e+01
1.648600000000000000e+04,6.963880920410156250e+01
1.648700000000000000e+04,5.236046981811523438e+01
1.648800000000000000e+04,3.750184631347656250e+01
1.648900000000000000e+04,3.577775192260742188e+01
1.649000000000000000e+04,6.798577117919921875e+01
1.649100000000000000e+04,9.238114166259765625e+01
1.649200000000000000e+04,7.491206359863281250e+01
1.649300000000000000e+04,5.886041641235351562e+01
1.649400000000000000e+04,4.694509506225585938e+01
1.649500000000000000e+04,2.675337409973144531e+01
1.649600000000000000e+04,7.636314392089843750e+01
1.649700000000000000e+04,6.965377044677734375e+01
1.649800000000000000e+04,7.148257446289062500e+01
1.649900000000000000e+04,5.354227828979492188e+01
1.650000000000000000e+04,3.514197158813476562e+01
1.650100000000000000e+04,6.462734222412109375e+01
1.650200000000000000e+04,5.284665679931640625e+01
1.650300000000000000e+04,4.634297180175781250e+01
1.650400000000000000e+04,6.034141540527343750e+01
1.650500000000000000e+04,3.550099945068359375e+01
1.650600000000000000e+04,5.314584732055664062e+01
1.650700000000000000e+04,5.737567520141601562e+01
1.650800000000000000e+04,6.527060699462890625e+01
1.650900000000000000e+04,3.417333602905273438e+01
1.651000000000000000e+04,5.525889205932617188e+01
1.651100000000000000e+04,6.262649536132812500e+01
1.651200000000000000e+04,5.478766250610351562e+01
1.651300000000000000e+04,4.081165695190429688e+01
1.651400000000000000e+04,6.093980026245117188e+01
1.651500000000000000e+04,4.887488174438476562e+01
1.651600000000000000e+04,5.761128997802734375e+01
1.651700000000000000e+04,5.489237976074218750e+01
1.651800000000000000e+04,6.239836120605468750e+01
1.651900000000000000e+04,9.353676605224609375e+01
1.652000000000000000e+04,7.768707275390625000e+01
1.652100000000000000e+04,3.858267974853515625e+01
1.652200000000000000e+04,5.755144882202148438e+01
1.652300000000000000e+04,7.194632720947265625e+01
1.652400000000000000e+04,4.723680496215820312e+01
1.652500000000000000e+04,2.144271659851074219e+01
1.652600000000000000e+04,5.849390411376953125e+01
1.652700000000000000e+04,9.694007873535156250e+01
1.652800000000000000e+04,8.961360931396484375e+01
1.652900000000000000e+04,6.703209686279296875e+01
1.653000000000000000e+04,5.584231567382812500e+01
1.653100000000000000e+04,4.460391616821289062e+01
1.653200000000000000e+04,-1.568327045440673828e+01
1.653300000000000000e+04,5.066629409790039062e+01
1.653400000000000000e+04,9.376116180419921875e+01
1.653500000000000000e+04,9.088517761230468750e+01
1.653600000000000000e+04,9.473353576660156250e+01
1.653700000000000000e+04,7.149753570556640625e+01
1.653800000000000000e+04,3.105425834655761719e+01
1.653900000000000000e+04,1.787485122680664062e+01
1.654000000000000000e+04,1.803566741943359375e+01
1.654100000000000000e+04,7.585078430175781250e+01
1.654200000000000000e+04,9.412019348144531250e+01
1.654300000000000000e+04,7.809845733642578125e+01
1.654400000000000000e+04,7.269430541992187500e+01
1.654500000000000000e+04,4.804462432861328125e+01
1.654600000000000000e+04,1.334209346771240234e+01
1.654700000000000000e+04,4.320519256591796875e+01
1.654800000000000000e+04,7.404814910888671875e+01
1.654900000000000000e+04,8.840188598632812500e+01
1.655000000000000000e+04,7.380879211425781250e+01
1.655100000000000000e+04,7.021475219726562500e+01
1.655200000000000000e+04,6.433563232421875000e+01
1.655300000000000000e+04,3.299152755737304688e+01
1.655400000000000000e+04,1.741484451293945312e+01
1.655500000000000000e+04,2.764721107482910156e+01
1.655600000000000000e+04,8.484523773193359375e+01
1.655700000000000000e+04,8.386164855957031250e+01
1.655800000000000000e+04,8.539874267578125000e+01
1.655900000000000000e+04,8.109412384033203125e+01
1.656000000000000000e+04,6.365496826171875000e+01
1.656100000000000000e+04,9.546094894409179688e+00
1.656200000000000000e+04,1.951666831970214844e+01
1.656300000000000000e+04,6.977344512939453125e+01
1.656400000000000000e+04,1.020113830566406250e+02
1.656500000000000000e+04,6.433563232421875000e+01
1.656600000000000000e+04,7.230909729003906250e+01
1.656700000000000000e+04,4.234127807617187500e+01
1.656800000000000000e+04,5.746169281005859375e+01
1.656900000000000000e+04,7.731307983398437500e+01
1.657000000000000000e+04,4.344080734252929688e+01
1.657100000000000000e+04,6.217770767211914062e+01
1.657200000000000000e+04,4.493302917480468750e+01
1.657300000000000000e+04,4.455529785156250000e+01
1.657400000000000000e+04,4.412520980834960938e+01
1.657500000000000000e+04,5.893147277832031250e+01
1.657600000000000000e+04,7.187526702880859375e+01
1.657700000000000000e+04,8.634867858886718750e+01
1.657800000000000000e+04,5.853504562377929688e+01
1.657900000000000000e+04,5.969815444946289062e+01
1.658000000000000000e+04,6.725275421142578125e+01
1.658100000000000000e+04,7.179299163818359375e+01
1.658200000000000000e+04,4.069946289062500000e+01
1.658300000000000000e+04,2.624848747253417969e+01
1.658400000000000000e+04,3.373576736450195312e+01
1.658500000000000000e+04,8.061915588378906250e+01
1.658600000000000000e+04,6.970612335205078125e+01
1.658700000000000000e+04,5.444359207153320312e+01
1.658800000000000000e+04,7.514019775390625000e+01
1.658900000000000000e+04,6.116419219970703125e+01
1.659000000000000000e+04,7.360310363769531250e+01
1.659100000000000000e+04,2.731435966491699219e+01
1.659200000000000000e+04,5.874073791503906250e+01
1.659300000000000000e+04,7.640054321289062500e+01
1.659400000000000000e+04,5.391626739501953125e+01
1.659500000000000000e+04,1.487545204162597656e+01
1.659600000000000000e+04,7.271674346923828125e+01
1.659700000000000000e+04,8.848416137695312500e+01
