time,value
20900.0,6.961418652802544
20901.0,3.2243606982544546
20902.0,-0.4265060268893026
20903.0,-3.917415181834609
20904.0,-7.181749168145775
20905.0,-10.162997621103266
20906.0,-12.817007432391488
20907.0,-15.113439167112007
20908.0,-17.03642735242494
20909.0,-18.584483514708168
20910.0,-19.7696947419581
20911.0,-20.61628679395278
20912.0,-21.158652791332603
20913.0,-21.438984210071823
20914.0,-21.5046582269023
20915.0,-21.405527763670882
20916.0,-21.19124715198383
20917.0,-20.908767907561902
20918.0,-20.600147385385434
20919.0,-20.30080420482158
20920.0,-20.038325546213027
20921.0,-19.83189719030342
20922.0,-19.69238539970615
20923.0,-19.623034581807765
20924.0,-19.620662793703303
20925.0,-19.677171800469303
20926.0,-19.78116431273954
20927.0,-19.91947796304889
20928.0,-20.078492364907323
20929.0,-20.24512727471501
20930.0,-20.407509045415576
20931.0,-20.555330354286955
20932.0,-20.679965157705276
20933.0,-20.774425946286208
20934.0,-20.833259517196268
20935.0,-20.85246736994259
20936.0,-20.82950703367872
20937.0,-20.763385980258857
20938.0,-20.654809593625615
20939.0,-20.506304868568733
20940.0,-20.322236208212477
20941.0,-20.108669671463627
20942.0,-19.873101125203803
20943.0,-19.624098041704638
20944.0,-19.370894365863386
20945.0,-19.122943830235272
20946.0,-18.889424503069243
20947.0,-18.678723475527914
20948.0,-18.497986010998726
20949.0,-18.352826666267198
20950.0,-18.247248816795814
20951.0,-18.183742351075587
20952.0,-18.163477894323094
20953.0,-18.18650876878275
20954.0,-18.251916000132315
20955.0,-18.357866822104523
20956.0,-18.501594934586432
20957.0,-18.679348854759734
20958.0,-18.886380056531422
20959.0,-19.11703520874413
20960.0,-19.364972609208614
20961.0,-19.623463055890905
20962.0,-19.88568661570946
20963.0,-20.144912816188455
20964.0,-20.39446637397126
20965.0,-20.627456780947735
20966.0,-20.836380382066746
20967.0,-21.012813449946535
20968.0,-21.147416677420043
20969.0,-21.23035934880968
20970.0,-21.25212417533568
20971.0,-21.204548148322836
20972.0,-21.08190616784989
20973.0,-20.881830346570357
20974.0,-20.605870723881022
20975.0,-20.25955727269438
20976.0,-19.851916819103188
20977.0,-19.39449936465446
20978.0,-18.900054826374063
20979.0,-18.38108115042463
20980.0,-17.84852680653453
20981.0,-17.31091971281173
20982.0,-16.774072113478038
20983.0,-16.24131708229732
20984.0,-15.714061244948546
20985.0,-15.192368303143608
20986.0,-14.675347216523464
20987.0,-14.161277280569411
20988.0,-13.647570596230327
20989.0,-13.130753080474625
20990.0,-12.60661191855228
20991.0,-12.070560733994084
20992.0,-11.518177371778645
20993.0,-10.945810861357124
20994.0,-10.351142300753928
20995.0,-9.733599356008568
20996.0,-9.094542370481685
20997.0,-8.437165754663361
20998.0,-7.766106868040947
20999.0,-7.086816162398841
21000.0,-6.404787067623419
21001.0,-5.724756900417579
21002.0,-5.049983672432636
21003.0,-4.381695918023088
21004.0,-3.718800273315938
21005.0,-3.0578986832346904
21006.0,-2.393615046743792
21007.0,-1.7191791371539384
21008.0,-1.0271758431051847
21009.0,-0.3103422993567857
21010.0,0.43770505580846336
21011.0,1.2218947652495653
21012.0,2.045298285663786
