time,value
4.435000000000000000e+03,4.799039459228515625e+01
4.436000000000000000e+03,4.459456634521484375e+01
4.437000000000000000e+03,-1.685946846008300781e+01
4.438000000000000000e+03,4.217859268188476562e+01
4.439000000000000000e+03,9.428662109375000000e+01
4.440000000000000000e+03,8.656372070312500000e+01
4.441000000000000000e+03,6.691055297851562500e+01
4.442000000000000000e+03,5.981222152709960938e+01
4.443000000000000000e+03,5.438188552856445312e+01
4.444000000000000000e+03,4.334544181823730469e+00
4.445000000000000000e+03,9.461946487426757812e+00
4.446000000000000000e+03,6.680209350585937500e+01
4.447000000000000000e+03,7.827236938476562500e+01
4.448000000000000000e+03,7.951027679443359375e+01
4.449000000000000000e+03,6.686566925048828125e+01
4.450000000000000000e+03,5.041385269165039062e+01
4.451000000000000000e+03,4.014782714843750000e+01
4.452000000000000000e+03,4.402984237670898438e+01
4.453000000000000000e+03,2.628027725219726562e+01
4.454000000000000000e+03,1.994114685058593750e+01
4.455000000000000000e+03,6.523133850097656250e+01
4.456000000000000000e+03,8.354936218261718750e+01
4.457000000000000000e+03,4.693200302124023438e+01
4.458000000000000000e+03,3.377877807617187500e+01
4.459000000000000000e+03,4.594467163085937500e+01
4.460000000000000000e+03,7.176119995117187500e+01
4.461000000000000000e+03,6.089678955078125000e+01
4.462000000000000000e+03,4.066019058227539062e+01
4.463000000000000000e+03,3.465017318725585938e+01
4.464000000000000000e+03,5.014457702636718750e+01
4.465000000000000000e+03,5.608353805541992188e+01
4.466000000000000000e+03,5.759072113037109375e+01
4.467000000000000000e+03,4.154654693603515625e+01
4.468000000000000000e+03,5.954668807983398438e+01
4.469000000000000000e+03,3.866308593750000000e+01
4.470000000000000000e+03,6.293129730224609375e+01
4.471000000000000000e+03,5.165923690795898438e+01
4.472000000000000000e+03,5.674550247192382812e+01
4.473000000000000000e+03,6.409440612792968750e+01
4.474000000000000000e+03,8.034426879882812500e+01
4.475000000000000000e+03,7.139842987060546875e+01
4.476000000000000000e+03,4.735461425781250000e+01
4.477000000000000000e+03,2.994163894653320312e+01
4.478000000000000000e+03,6.494710540771484375e+01
4.479000000000000000e+03,6.257974624633789062e+01
4.480000000000000000e+03,3.880894088745117188e+01
4.481000000000000000e+03,3.066343879699707031e+01
4.482000000000000000e+03,4.949383544921875000e+01
4.483000000000000000e+03,8.006003570556640625e+01
4.484000000000000000e+03,6.800260162353515625e+01
4.485000000000000000e+03,4.499847793579101562e+01
4.486000000000000000e+03,4.440757369995117188e+01
4.487000000000000000e+03,2.647849082946777344e+01
4.488000000000000000e+03,4.182329940795898438e+01
4.489000000000000000e+03,5.130394744873046875e+01
4.490000000000000000e+03,4.188314056396484375e+01
4.491000000000000000e+03,5.316641616821289062e+01
4.492000000000000000e+03,4.630744171142578125e+01
4.493000000000000000e+03,6.184298706054687500e+01
