time,value
6.906000000000000000e+03,6.295186614990234375e+01
6.907000000000000000e+03,5.467920684814453125e+01
6.908000000000000000e+03,6.301544570922851562e+01
6.909000000000000000e+03,6.796707153320312500e+01
6.910000000000000000e+03,6.479189300537109375e+01
6.911000000000000000e+03,6.199819183349609375e+01
6.912000000000000000e+03,7.721210479736328125e+01
6.913000000000000000e+03,6.178875732421875000e+01
6.914000000000000000e+03,3.687354278564453125e+01
6.915000000000000000e+03,6.650476837158203125e+01
6.916000000000000000e+03,7.936254882812500000e+01
6.917000000000000000e+03,7.075703430175781250e+01
6.918000000000000000e+03,5.784690093994140625e+01
6.919000000000000000e+03,5.668192291259765625e+01
6.920000000000000000e+03,5.760194015502929688e+01
6.921000000000000000e+03,5.973368072509765625e+01
6.922000000000000000e+03,6.356333923339843750e+01
6.923000000000000000e+03,6.792406463623046875e+01
6.924000000000000000e+03,7.630892181396484375e+01
6.925000000000000000e+03,8.373262023925781250e+01
6.926000000000000000e+03,7.247177886962890625e+01
6.927000000000000000e+03,5.331601333618164062e+01
6.928000000000000000e+03,6.516027832031250000e+01
6.929000000000000000e+03,6.689185333251953125e+01
6.930000000000000000e+03,6.529117584228515625e+01
6.931000000000000000e+03,7.361618804931640625e+01
6.932000000000000000e+03,8.202348327636718750e+01
6.933000000000000000e+03,7.738974761962890625e+01
6.934000000000000000e+03,7.421083831787109375e+01
6.935000000000000000e+03,7.068411254882812500e+01
6.936000000000000000e+03,6.593443298339843750e+01
6.937000000000000000e+03,7.518321228027343750e+01
6.938000000000000000e+03,7.653330993652343750e+01
6.939000000000000000e+03,7.968231201171875000e+01
6.940000000000000000e+03,1.003676986694335938e+02
6.941000000000000000e+03,9.898767089843750000e+01
6.942000000000000000e+03,1.001657409667968750e+02
6.943000000000000000e+03,1.042384948730468750e+02
6.944000000000000000e+03,1.232596206665039062e+02
6.945000000000000000e+03,1.351300659179687500e+02
6.946000000000000000e+03,1.313565063476562500e+02
6.947000000000000000e+03,1.411251220703125000e+02
6.948000000000000000e+03,1.356760864257812500e+02
6.949000000000000000e+03,1.336191406250000000e+02
6.950000000000000000e+03,1.397151794433593750e+02
6.951000000000000000e+03,1.363941497802734375e+02
6.952000000000000000e+03,1.490537109375000000e+02
6.953000000000000000e+03,1.458560943603515625e+02
6.954000000000000000e+03,1.476063690185546875e+02
6.955000000000000000e+03,1.462487945556640625e+02
6.956000000000000000e+03,1.351338043212890625e+02
6.957000000000000000e+03,1.309189453125000000e+02
6.958000000000000000e+03,1.313939056396484375e+02
6.959000000000000000e+03,1.019908142089843750e+02
6.960000000000000000e+03,1.027313156127929688e+02
6.961000000000000000e+03,1.278148193359375000e+02
6.962000000000000000e+03,1.198413543701171875e+02
6.963000000000000000e+03,1.134723052978515625e+02
6.964000000000000000e+03,9.887547302246093750e+01
6.965000000000000000e+03,9.066639709472656250e+01
6.966000000000000000e+03,9.336660003662109375e+01
6.967000000000000000e+03,5.496905136108398438e+01
6.968000000000000000e+03,7.642111206054687500e+01
6.969000000000000000e+03,1.045676040649414062e+02
6.970000000000000000e+03,8.866555023193359375e+01
6.971000000000000000e+03,7.185843658447265625e+01
6.972000000000000000e+03,8.399067687988281250e+01
6.973000000000000000e+03,8.008621978759765625e+01
6.974000000000000000e+03,6.473018646240234375e+01
6.975000000000000000e+03,6.712372589111328125e+01
6.976000000000000000e+03,6.751267242431640625e+01
6.977000000000000000e+03,7.061679077148437500e+01
6.978000000000000000e+03,5.108329391479492188e+01
6.979000000000000000e+03,3.800860214233398438e+01
6.980000000000000000e+03,6.073971557617187500e+01
6.981000000000000000e+03,6.755755615234375000e+01
6.982000000000000000e+03,6.302853393554687500e+01
6.983000000000000000e+03,6.557166290283203125e+01
6.984000000000000000e+03,5.063824462890625000e+01
6.985000000000000000e+03,4.955741500854492188e+01
6.986000000000000000e+03,4.464692687988281250e+01
6.987000000000000000e+03,5.151712036132812500e+01
6.988000000000000000e+03,5.015205764770507812e+01
6.989000000000000000e+03,5.388073730468750000e+01
6.990000000000000000e+03,4.537620544433593750e+01
6.991000000000000000e+03,4.521165084838867188e+01
6.992000000000000000e+03,3.945594406127929688e+01
6.993000000000000000e+03,4.005806732177734375e+01
6.994000000000000000e+03,3.390593338012695312e+01
6.995000000000000000e+03,4.307990646362304688e+01
6.996000000000000000e+03,5.340577316284179688e+01
6.997000000000000000e+03,5.418741226196289062e+01
6.998000000000000000e+03,5.388447952270507812e+01
6.999000000000000000e+03,5.195843124389648438e+01
7.000000000000000000e+03,4.160638809204101562e+01
7.001000000000000000e+03,4.735087203979492188e+01
7.002000000000000000e+03,4.205891418457031250e+01
7.003000000000000000e+03,4.258998107910156250e+01
7.004000000000000000e+03,4.967335128784179688e+01
7.005000000000000000e+03,3.752615737915039062e+01
7.006000000000000000e+03,5.043629074096679688e+01
7.007000000000000000e+03,6.437863922119140625e+01
7.008000000000000000e+03,5.233242034912109375e+01
7.009000000000000000e+03,4.409716033935546875e+01
7.010000000000000000e+03,4.667021179199218750e+01
7.011000000000000000e+03,4.546596527099609375e+01
7.012000000000000000e+03,6.286397933959960938e+01
7.013000000000000000e+03,6.253860855102539062e+01
7.014000000000000000e+03,5.700729370117187500e+01
7.015000000000000000e+03,5.432204818725585938e+01
7.016000000000000000e+03,3.905951690673828125e+01
7.017000000000000000e+03,2.985562133789062500e+01
7.018000000000000000e+03,5.779267501831054688e+01
7.019000000000000000e+03,6.395977020263671875e+01
7.020000000000000000e+03,5.433700561523437500e+01
7.021000000000000000e+03,5.964018630981445312e+01
7.022000000000000000e+03,5.956164550781250000e+01
7.023000000000000000e+03,5.253437423706054688e+01
7.024000000000000000e+03,2.490025329589843750e+01
7.025000000000000000e+03,1.400218582153320312e+01
7.026000000000000000e+03,6.273682022094726562e+01
7.027000000000000000e+03,7.584143066406250000e+01
7.028000000000000000e+03,7.402010345458984375e+01
7.029000000000000000e+03,6.278544235229492188e+01
7.030000000000000000e+03,5.812552642822265625e+01
7.031000000000000000e+03,5.389569854736328125e+01
7.032000000000000000e+03,4.487879943847656250e+01
7.033000000000000000e+03,1.808989524841308594e+01
7.034000000000000000e+03,6.265454483032226562e+01
7.035000000000000000e+03,7.218380737304687500e+01
7.036000000000000000e+03,6.290885543823242188e+01
7.037000000000000000e+03,5.785251235961914062e+01
7.038000000000000000e+03,5.458758163452148438e+01
7.039000000000000000e+03,4.747055053710937500e+01
7.040000000000000000e+03,4.629248046875000000e+01
7.041000000000000000e+03,5.398545455932617188e+01
7.042000000000000000e+03,3.807966232299804688e+01
7.043000000000000000e+03,2.707687568664550781e+01
7.044000000000000000e+03,5.302056121826171875e+01
7.045000000000000000e+03,6.024604797363281250e+01
7.046000000000000000e+03,6.488352203369140625e+01
7.047000000000000000e+03,5.890342330932617188e+01
7.048000000000000000e+03,6.300983428955078125e+01
7.049000000000000000e+03,4.665899276733398438e+01
7.050000000000000000e+03,5.092621612548828125e+01
7.051000000000000000e+03,5.774779510498046875e+01
7.052000000000000000e+03,6.203372192382812500e+01
7.053000000000000000e+03,6.122964096069335938e+01
7.054000000000000000e+03,6.489100646972656250e+01
7.055000000000000000e+03,5.987205886840820312e+01
7.056000000000000000e+03,5.726534652709960938e+01
7.057000000000000000e+03,2.352023124694824219e+01
7.058000000000000000e+03,4.268721771240234375e+01
7.059000000000000000e+03,6.558662414550781250e+01
7.060000000000000000e+03,7.029889678955078125e+01
7.061000000000000000e+03,6.997726440429687500e+01
7.062000000000000000e+03,6.513784027099609375e+01
