time,value
21298.0,-68.5150354216382
21299.0,-63.19438509912727
21300.0,-60.48885911735941
21301.0,-62.119989224495725
21302.0,-68.31593983949502
21303.0,-77.7328765130463
21304.0,-87.89043451668923
21305.0,-95.87294318959972
21306.0,-99.1190340034188
21307.0,-96.28921003607134
21308.0,-88.03887247095341
21309.0,-77.15445819878852
21310.0,-67.60252863216478
21311.0,-62.81219744914677
21312.0,-64.18198458199744
21313.0,-70.62937779213829
21314.0,-79.2766177935005
21315.0,-86.81375648600923
21316.0,-90.91639725334403
21317.0,-91.1280038213146
21318.0,-88.77384826045875
21319.0,-85.8984645513007
21320.0,-83.87357719138848
21321.0,-82.67813361851832
21322.0,-81.35760590198058
21323.0,-79.13662656661795
21324.0,-76.14194192009681
21325.0,-73.21836506996313
21326.0,-71.20633757196455
21327.0,-70.36247149273562
21328.0,-70.29693753735623
21329.0,-70.40702203673779
21330.0,-70.5106137299882
21331.0,-71.16596494763202
21332.0,-73.23826463463261
21333.0,-76.88907126136252
21334.0,-80.87748427585538
21335.0,-83.01068522111575
21336.0,-81.5981423522461
21337.0,-76.75684233664805
21338.0,-70.4390905385876
21339.0,-65.15973938521952
21340.0,-62.524209538547574
21341.0,-62.69119923652071
21342.0,-64.8762915257421
21343.0,-68.0848192753713
21344.0,-71.39294038163506
21345.0,-73.8815832198948
21346.0,-74.71155201757381
21347.0,-73.50265892562271
21348.0,-70.71508468169074
21349.0,-67.62381073201458
21350.0,-65.74120869444039
21351.0,-65.97519555101894
21352.0,-68.10595798428746
21353.0,-70.99367703888484
21354.0,-73.32138331062524
21355.0,-74.19552669077758
21356.0,-73.16123328443253
21357.0,-69.97851871405322
21358.0,-64.86901118843573
21359.0,-59.225775727727566
21360.0,-55.79127750900514
21361.0,-57.46811939849506
21362.0,-65.25219049274743
21363.0,-76.81590913038752
21364.0,-87.01667648333367
21365.0,-90.3967159922343
21366.0,-84.39521729523072
21367.0,-71.23565087101248
21368.0,-56.993970487051996
21369.0,-48.24865932804557
21370.0,-48.542283350077334
21371.0,-56.91495983481174
21372.0,-69.06031445402405
21373.0,-79.90209765886354
21374.0,-85.89846095748834
21375.0,-86.07964276538635
21376.0,-81.83513594357373
21377.0,-75.9747324943787
21378.0,-71.4977605218383
21379.0,-70.37872904946914
21380.0,-72.83349410430932
21381.0,-77.55041091856702
21382.0,-82.81015538890264
21383.0,-87.62742888920356
21384.0,-91.92839469738838
21385.0,-95.69113610831114
21386.0,-98.09092025858844
21387.0,-97.7614855333701
21388.0,-94.12730881404661
21389.0,-88.56668958599099
21390.0,-84.16688137234327
21391.0,-84.00316582381296
21392.0,-89.09524555391724
21393.0,-97.47420258618011
21394.0,-105.0530766531595
21395.0,-107.86046407868697
21396.0,-104.3676985979728
21397.0,-96.5007495704775
21398.0,-88.58904737621377
21399.0,-84.77964369690103
21400.0,-86.56914043760571
21401.0,-92.09838606540997
21402.0,-97.62094471130602
21403.0,-100.08740275967364
21404.0,-99.12574916906733
21405.0,-97.16753916211358
21406.0,-97.70374684493238
21407.0,-102.85024825547227
21408.0,-111.77732519838555
21409.0,-120.94261363309411
21410.0,-125.98292867071012
21411.0,-124.22162983386632
21412.0,-116.39723000082185
21413.0,-106.54640655396182
21414.0,-99.94474364257154
21415.0,-100.2093188948255
21416.0,-107.30892276232964
21417.0,-117.73190865993584
21418.0,-126.67466299841796
21419.0,-130.77990665190356
21420.0,-129.63317835446136
21421.0,-125.22432241010188
21422.0,-120.15463211576036
21423.0,-116.15313273441183
21424.0,-113.81941290987861
21425.0,-113.24239944517755
21426.0,-114.52585457700299
21427.0,-117.67442493274316
21428.0,-122.11688217642205
21429.0,-126.53021752888357
21430.0,-129.32819153557665
21431.0,-129.5694432094075
21432.0,-127.65016283841784
21433.0,-125.25276438294415
21434.0,-124.51130312063225
21435.0,-126.83482041208848
21436.0,-132.0279495244949
21437.0,-138.25794285792173
21438.0,-143.0180109464814
21439.0,-144.58241671071002
21440.0,-143.02176834951362
21441.0,-140.1236730052699
21442.0,-138.31309614893186
21443.0,-139.25407388370297
21444.0,-142.9284300858434
21445.0,-147.67622875866903
21446.0,-151.11314873990162
21447.0,-151.32893309672806
21448.0,-147.67761722291408
21449.0,-140.83446285546083
21450.0,-132.2829280417962
21451.0,-123.64798060510742
21452.0,-116.21050023215916
21453.0,-110.68956670250572
21454.0,-107.2139785879623
21455.0,-105.40744834606672
21456.0,-104.56236441376144
21457.0,-103.86194715607438
21458.0,-102.55509756256173
21459.0,-99.9912950114411
21460.0,-95.5676383244038
21461.0,-88.81626369505364
21462.0,-79.75315009865643
21463.0,-69.20550131467503
