time,value
1.881000000000000000e+03,7.696900939941406250e+01
1.882000000000000000e+03,7.012125396728515625e+01
1.883000000000000000e+03,5.264096069335937500e+01
1.884000000000000000e+03,1.216776466369628906e+01
1.885000000000000000e+03,3.418829727172851562e+01
1.886000000000000000e+03,7.043914794921875000e+01
1.887000000000000000e+03,6.365496826171875000e+01
1.888000000000000000e+03,4.461513519287109375e+01
1.889000000000000000e+03,3.105799865722656250e+01
1.890000000000000000e+03,7.324781036376953125e+01
1.891000000000000000e+03,4.832511901855468750e+01
1.892000000000000000e+03,5.372553253173828125e+01
1.893000000000000000e+03,7.337496948242187500e+01
1.894000000000000000e+03,3.859015655517578125e+01
1.895000000000000000e+03,4.148110198974609375e+01
1.896000000000000000e+03,5.136191558837890625e+01
1.897000000000000000e+03,3.876219177246093750e+01
1.898000000000000000e+03,4.317527389526367188e+01
1.899000000000000000e+03,8.184957885742187500e+01
1.900000000000000000e+03,5.433887481689453125e+01
1.901000000000000000e+03,5.585353469848632812e+01
1.902000000000000000e+03,5.037458419799804688e+01
1.903000000000000000e+03,1.449024200439453125e+01
1.904000000000000000e+03,5.911098861694335938e+01
1.905000000000000000e+03,6.503125000000000000e+01
1.906000000000000000e+03,4.501904678344726562e+01
1.907000000000000000e+03,1.253801441192626953e+01
1.908000000000000000e+03,5.753836154937744141e+00
1.909000000000000000e+03,2.708996582031250000e+01
1.910000000000000000e+03,1.599368190765380859e+01
1.911000000000000000e+03,2.531725311279296875e+01
1.912000000000000000e+03,5.110760116577148438e+01
1.913000000000000000e+03,6.260405349731445312e+01
1.914000000000000000e+03,4.399431228637695312e+01
1.915000000000000000e+03,2.241883087158203125e+01
1.916000000000000000e+03,1.441170406341552734e+01
1.917000000000000000e+03,4.478343200683593750e+01
1.918000000000000000e+03,5.396862792968750000e+01
1.919000000000000000e+03,4.969392013549804688e+01
1.920000000000000000e+03,2.791648292541503906e+01
1.921000000000000000e+03,3.296908950805664062e+01
1.922000000000000000e+03,5.365073394775390625e+01
1.923000000000000000e+03,4.410651016235351562e+01
1.924000000000000000e+03,3.734477233886718750e+01
1.925000000000000000e+03,3.999261856079101562e+01
1.926000000000000000e+03,4.813812255859375000e+01
1.927000000000000000e+03,2.904219245910644531e+01
1.928000000000000000e+03,2.540701103210449219e+01
1.929000000000000000e+03,4.184761047363281250e+01
1.930000000000000000e+03,3.639483642578125000e+01
1.931000000000000000e+03,5.285787582397460938e+01
1.932000000000000000e+03,4.082661819458007812e+01
1.933000000000000000e+03,4.078921890258789062e+01
1.934000000000000000e+03,1.158808040618896484e+01
1.935000000000000000e+03,3.985798263549804688e+01
1.936000000000000000e+03,5.074483108520507812e+01
1.937000000000000000e+03,3.222858810424804688e+01
1.938000000000000000e+03,3.911748504638671875e+01
1.939000000000000000e+03,3.713159561157226562e+01
1.940000000000000000e+03,5.236795043945312500e+01
1.941000000000000000e+03,6.118289184570312500e+01
1.942000000000000000e+03,2.969293594360351562e+01
1.943000000000000000e+03,1.767663764953613281e+01
1.944000000000000000e+03,1.854429435729980469e+01
1.945000000000000000e+03,4.769681549072265625e+01
1.946000000000000000e+03,3.915488433837890625e+01
1.947000000000000000e+03,4.749111938476562500e+01
1.948000000000000000e+03,5.238290786743164062e+01
1.949000000000000000e+03,5.275315856933593750e+01
1.950000000000000000e+03,5.520653152465820312e+01
1.951000000000000000e+03,1.929227447509765625e+01
1.952000000000000000e+03,3.051945304870605469e+01
1.953000000000000000e+03,9.273081779479980469e+00
1.954000000000000000e+03,5.423789978027343750e+01
1.955000000000000000e+03,5.385643005371093750e+01
1.956000000000000000e+03,5.925684356689453125e+01
1.957000000000000000e+03,6.459741973876953125e+01
1.958000000000000000e+03,6.784739685058593750e+01
1.959000000000000000e+03,4.961164474487304688e+01
1.960000000000000000e+03,5.856870269775390625e+01
1.961000000000000000e+03,5.944384002685546875e+01
1.962000000000000000e+03,6.503872680664062500e+01
1.963000000000000000e+03,7.032321166992187500e+01
1.964000000000000000e+03,8.995020294189453125e+01
1.965000000000000000e+03,6.706575775146484375e+01
1.966000000000000000e+03,8.497613525390625000e+01
1.967000000000000000e+03,1.003134689331054688e+02
1.968000000000000000e+03,9.243349456787109375e+01
1.969000000000000000e+03,9.064208221435546875e+01
1.970000000000000000e+03,1.223190383911132812e+02
1.971000000000000000e+03,1.026733398437500000e+02
1.972000000000000000e+03,1.168139038085937500e+02
1.973000000000000000e+03,1.171317977905273438e+02
1.974000000000000000e+03,9.980857849121093750e+01
1.975000000000000000e+03,7.660623931884765625e+01
1.976000000000000000e+03,7.116094970703125000e+01
1.977000000000000000e+03,1.592168884277343750e+02
1.978000000000000000e+03,1.764092102050781250e+02
1.979000000000000000e+03,1.542016906738281250e+02
1.980000000000000000e+03,1.124120407104492188e+02
1.981000000000000000e+03,1.262010574340820312e+02
1.982000000000000000e+03,1.393954162597656250e+02
1.983000000000000000e+03,1.012372207641601562e+02
1.984000000000000000e+03,1.136611709594726562e+02
1.985000000000000000e+03,1.453979644775390625e+02
1.986000000000000000e+03,1.509105682373046875e+02
1.987000000000000000e+03,1.346083526611328125e+02
1.988000000000000000e+03,1.203855133056640625e+02
1.989000000000000000e+03,1.012820968627929688e+02
1.990000000000000000e+03,9.429222869873046875e+01
1.991000000000000000e+03,7.721210479736328125e+01
1.992000000000000000e+03,3.960367202758789062e+01
1.993000000000000000e+03,1.011661605834960938e+02
1.994000000000000000e+03,1.299147796630859375e+02
1.995000000000000000e+03,9.328619384765625000e+01
1.996000000000000000e+03,9.393693542480468750e+01
1.997000000000000000e+03,8.845424652099609375e+01
1.998000000000000000e+03,5.390130996704101562e+01
1.999000000000000000e+03,5.846398544311523438e+01
2.000000000000000000e+03,2.888885688781738281e+01
2.001000000000000000e+03,4.078921890258789062e+01
2.002000000000000000e+03,8.693958282470703125e+01
2.003000000000000000e+03,7.992353057861328125e+01
2.004000000000000000e+03,5.246518707275390625e+01
2.005000000000000000e+03,4.518733978271484375e+01
2.006000000000000000e+03,4.206452560424804688e+01
2.007000000000000000e+03,4.834755706787109375e+01
2.008000000000000000e+03,6.033767700195312500e+01
2.009000000000000000e+03,5.005295181274414062e+01
2.010000000000000000e+03,2.242630958557128906e+01
2.011000000000000000e+03,2.378015327453613281e+01
2.012000000000000000e+03,8.188697814941406250e+01
2.013000000000000000e+03,4.678801727294921875e+01
2.014000000000000000e+03,5.471660614013671875e+01
2.015000000000000000e+03,5.614151000976562500e+01
2.016000000000000000e+03,4.223656082153320312e+01
2.017000000000000000e+03,2.431869888305664062e+01
2.018000000000000000e+03,3.645467376708984375e+01
2.019000000000000000e+03,3.316356277465820312e+01
2.020000000000000000e+03,7.087297058105468750e+01
2.021000000000000000e+03,5.707648468017578125e+01
2.022000000000000000e+03,5.230810928344726562e+01
2.023000000000000000e+03,3.071766853332519531e+01
2.024000000000000000e+03,2.141279792785644531e+01
2.025000000000000000e+03,1.038383197784423828e+01
2.026000000000000000e+03,1.863031196594238281e+01
2.027000000000000000e+03,6.558849334716796875e+01
2.028000000000000000e+03,5.817227554321289062e+01
2.029000000000000000e+03,5.806381607055664062e+01
2.030000000000000000e+03,4.497790527343750000e+01
2.031000000000000000e+03,4.522473907470703125e+01
2.032000000000000000e+03,4.152597808837890625e+01
2.033000000000000000e+03,5.017076015472412109e+00
2.034000000000000000e+03,-1.800200843811035156e+01
2.035000000000000000e+03,7.796008300781250000e+01
2.036000000000000000e+03,6.070418548583984375e+01
2.037000000000000000e+03,4.714704895019531250e+01
2.038000000000000000e+03,5.360959625244140625e+01
2.039000000000000000e+03,2.279281997680664062e+01
2.040000000000000000e+03,-1.379462051391601562e+01
2.041000000000000000e+03,2.383625221252441406e+01
2.042000000000000000e+03,6.955278778076171875e+01
2.043000000000000000e+03,5.049799728393554688e+01
2.044000000000000000e+03,3.746444702148437500e+01
2.045000000000000000e+03,3.740460968017578125e+01
2.046000000000000000e+03,4.227021789550781250e+01
2.047000000000000000e+03,1.582538700103759766e+01
2.048000000000000000e+03,3.375446701049804688e+01
2.049000000000000000e+03,3.572539520263671875e+01
2.050000000000000000e+03,2.843258857727050781e+01
2.051000000000000000e+03,2.958073806762695312e+01
2.052000000000000000e+03,5.674737167358398438e+01
2.053000000000000000e+03,5.672493362426757812e+01
2.054000000000000000e+03,3.102433967590332031e+01
2.055000000000000000e+03,1.719980049133300781e+01
2.056000000000000000e+03,1.566270065307617188e+01
2.057000000000000000e+03,4.970326995849609375e+01
2.058000000000000000e+03,4.272461700439453125e+01
2.059000000000000000e+03,2.009448242187500000e+01
2.060000000000000000e+03,2.432430839538574219e+01
2.061000000000000000e+03,-1.378527164459228516e+01
2.062000000000000000e+03,4.981172561645507812e+01
2.063000000000000000e+03,6.188038635253906250e+01
2.064000000000000000e+03,5.333845138549804688e+01
2.065000000000000000e+03,4.893284988403320312e+01
2.066000000000000000e+03,2.539018058776855469e+01
2.067000000000000000e+03,4.262738037109375000e+01
2.068000000000000000e+03,2.855413627624511719e+01
2.069000000000000000e+03,3.206964111328125000e+01
2.070000000000000000e+03,6.417668342590332031e+00
2.071000000000000000e+03,-2.580530881881713867e+00
2.072000000000000000e+03,-2.401015758514404297e+00
2.073000000000000000e+03,5.391813659667968750e+01
2.074000000000000000e+03,3.894357681274414062e+01
2.075000000000000000e+03,5.572451114654541016e+00
2.076000000000000000e+03,5.605736160278320312e+01
2.077000000000000000e+03,5.051108932495117188e+01
2.078000000000000000e+03,3.543555068969726562e+01
2.079000000000000000e+03,2.963496780395507812e+01
2.080000000000000000e+03,2.140344810485839844e+01
2.081000000000000000e+03,5.314397811889648438e+00
2.082000000000000000e+03,-1.473520636558532715e+00
2.083000000000000000e+03,1.472772598266601562e+01
2.084000000000000000e+03,6.217957687377929688e+01
2.085000000000000000e+03,4.779965972900390625e+01
2.086000000000000000e+03,4.591101074218750000e+01
2.087000000000000000e+03,3.900341796875000000e+01
2.088000000000000000e+03,2.520692634582519531e+01
2.089000000000000000e+03,6.200754165649414062e+00
2.090000000000000000e+03,4.981546878814697266e+00
2.091000000000000000e+03,7.764031982421875000e+01
2.092000000000000000e+03,8.052752685546875000e+01
2.093000000000000000e+03,4.599328994750976562e+01
2.094000000000000000e+03,2.153060340881347656e+01
2.095000000000000000e+03,5.413131332397460938e+01
2.096000000000000000e+03,3.722322463989257812e+01
2.097000000000000000e+03,-2.013188171386718750e+01
2.098000000000000000e+03,2.650841140747070312e+01
2.099000000000000000e+03,5.679412078857421875e+01
2.100000000000000000e+03,7.900912475585937500e+01
2.101000000000000000e+03,4.165874481201171875e+01
2.102000000000000000e+03,2.846437835693359375e+01
